85,38,0.0,0,5.46,0
110,50,0.0,4.199999999999999,0,0
110,57,0.0,-2.8,0,0
110,64,0.0,-2.8,0,0
110,71,0.0,-2.8,0,0
110,78,0.0,-2.8,0,0
110,85,0.0,-2.8,0,0
110,92,0.0,-2.8,0,0
110,99,0.0,-2.8,0,0
110,106,0.0,0,0,-2.8
110,113,0.0,-2.8,0,0
110,120,0.0,0,-2.8,0
110,127,0.0,-9.799999999999999,0,0
110,134,0.0,0,0,0
